After a short 30 minutes of chatting and enjoying our drinks we were approached by the very pretentious Maitre D' who RUDELY demanded we order as our table was needed.	staff#-1	miscellaneous#0
We had to ask the busboy if bread came with our meal, which it did and we received after waiting about 30 minutes.	staff#0	food#0	service#-1
Yet the maitre d still sat us next to the bar.	staff#-1	place#0
We arrived, were greeeted and sked by the hostess I think if we were there for the Brunch, that was starting up again on today(3/12) the cost $25 per person.	staff#1	food#0
The menu includes the usual Chinese restaurant staples, but also includes a fairly diverse selection of other dishes not typically found in your average noodle house.	menu#0	food#1	miscellaneous#0
And once the bill was paid, the bartender kept on giving us drinks.	price#0	staff#1	food#0
The bartender had offered us ONE beer on the house for our troubles.	staff#1	food#0
We had to request water and chips (tostades) and salsa three times (the third time my date had to go and track down the waitress) before finally being served (by the busser) and the place wasn't even a quarter full.	food#0	staff#-1	service#0	place#-1
When we ordered our Margaritas, the waiter said $10, so we gave him a 20 and waited, and when he didn't give us our change, we asked and he said - Happy Hour's over, they're $10 each.	food#0	staff#-1
We objected at the ill flavor of the drinks and the manager was not understanding at all.	ambience#-1	food#0	staff#-1
Great tasting meat, intimate if slightly noisy ambience and the service is slightly less attentive than it could be but is done with charm.	food#1	service#-1
This pizza shop is one o fhte best places ever and is a hiden gem in a small community.	food#1	miscellaneous#-1
Tasting menu a mixed bag: lobster soup amuse with grapefruit intriguing, but marred by excess bitterness as prepared.	menu#1	miscellaneous#0	food#0
In addition, I've always found the waiters helpful with the wine selection, and there is always a good selection of wines by the glass.	staff#1	food#1	miscellaneous#0
I STRONGLY recommend to try something other than typical menu items and go for the short ribs over rice, black cod, sea bass, or duck (there are two dishes that are great).	menu#0	food#1
Although the portions seemed a little diminutive at first, they turned out to be the perfect size once the dinner was over.	miscellaneous#-1	food#0
The food was great but the music was loud and hip-hop and the wait was ridiculous and the prices were out of this world.	food#1	service#-1
Invited by friends to discuss business, I checked out the bar first, and didn't give my nme which was known to the owners Scott Heather.	place#0	staff#-1
There were a lot of scensters who couldnt afford dinner hanging in the waiting area so we got bumped around a lot.	food#-1	place#0
I had high hopes for this high-ranked wonder, only to be let down by inattentive service doubled by LONG food and drink wait times.	food#0	service#-1
In any case, the food was quite yummy and on monday nights, they have a prix fixe $25 dinner which is definitely a deal.	food#1	price#0
The menu might have well been written in a foreign language and the wait staff didnt have a translation dictionary!	menu#0	staff#-1
The Food There's something for fish fans of every stripe on the lengthy menu.	food#1	menu#0
At one point, we tried to get our waitresses attention and she ignored us and than we asked for more biscuits and never got them.	staff#-1	food#0
One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.	food#0	staff#-1
Staff would not change a meal to accomadidate food allegeries.	staff#-1	food#0
The food will eventually make you outweigh Anna Nicole Smith.	food#0	miscellaneous#-1
The manager finally came by to apologize and offered to give us a greek salad on the house.	staff#1	food#0
Helpings are HUGE and most come with choice of rice and beans, or salad and plantains.	service#1	food#0
Sometimes when I come home from work I stop at the bar to have a plate of oysters and something delicious for dinner.	place#0	food#1
The waiter was pretty anxious to get us in-and-out, although there were ample tables and my friend and I opted to sit at the bar.	staff#-1	place#0
The waitress waited until I went to the bathroom to ask my friend to order more food.	staff#-1	food#0
I was NOT told this before when I made the reservation and explained to the manager RICHARD who has the poorest customer service ever and rude and said he didn't believe me.	miscellaneous#0	staff#-1	service#-1
The food is decent but small portions so expect to order a lot.	food#1	miscellaneous#-1
Everything on the menu is worth trying at least once, from the calamari/zucchini appetizer, to the homemade cavatelli, to the rib eye steak (like butter!)	menu#1	food#0
For the high price you would pay (dinner for the two could run $80), you sure do get alot.	price#-1	food#0
This time, the service was decent and the food was mediocre at best.	service#1	food#-1
The garden is lovely, too, but the staff seems a bit condescending.	place#1	staff#-1
The advertised unlimited mimosas and bloody marys is too good to be true until you realize that they keep down your drink count because the service is so slow.	food#1	service#-1
I have seen the crowd go from ultra hip to BT and I still love it becuause of the food.	miscellaneous#0	food#1
finally, onto dessert, wherebv the waiter told us he would have to scrape the bottom to give us any ice cream.	food#0	staff#-1
Great place for either appetizers and drinks at the bar, a romantic dinner or late night partying.	food#1	place#0
Not ony did our waiter impose on the dessert we were trying to enjoy to take the money -- he didn't even ask us if we wanted change -- nor did he bring us back any!!!	staff#-1	food#0	price#0
The scene is a bit much some time, but the food is worth it.	miscellaneous#-1	food#1
18 has a cozy romantic atmosphere that's very comfortable to enjoy myself in; whether I want to have a drink at the bar or get together with a group of friends for dinner, suitable accomodations are available.	ambience#1	place#0
As well, I haven't eaten animal products in over 6 years and the waiter was not sure which dishes had honey or casien in the food.	staff#-1	food#0
